FIPS,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Mobility,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic
13275,89.14818331,66.84062576,69.10759542,62.16055301,85.88082613,81.66837877,93.6,9.591836735,86.76668178,70.28019099,80.38593678,-0.472871435,22178,78.38793455,77.59050394,75.89322907,70.35627785,77.2171907,69.43289463,69.35573538
13277,88.57151309,59.78361263,65.25446933,59.64387148,85.60751747,80.11335447,94.5,11.95335277,89.84641116,70.9758546,83.6793144,-0.674337881,20642,75.71067578,78.15192904,80.54193992,76.33038221,76.77430051,63.34323726,69.73121197
13279,92.02486452,64.11878682,68.88721046,62.9582214,87.43848235,79.67185248,92.2,11.84615385,87.29904232,65.77823051,80.45104695,-0.434561515,20309,76.96911081,74.86794226,78.2105354,70.1127317,76.66215733,62.13243065,73.94395075
13281,86.96128682,65.93727627,68.7223089,55.19968605,86.94402971,81.15739431,93.3,18.14516129,87.89680862,65.97947117,84.94975241,0.392396323,21671,78.8718498,74.58571371,73.23438165,76.04815113,76.81123934,69.20833615,67.96697354
13283,91.71078021,59.54870161,65.44274776,62.95458402,87.03902698,82.36044545,92.2,15.85365854,86.51187455,66.06315895,87.97989714,-0.183562421,21307,77.4335124,74.96061607,74.28997854,75.62178547,79.35378967,74.4191386,66.12397065
13285,84.61382705,64.76053709,66.76950248,54.24303225,83.60227539,77.30470897,94.9,10.85450346,87.26587241,67.91155614,83.01535475,-0.572873762,21942,78.97468146,78.86521346,72.69151099,71.24924335,77.74363703,69.24092783,66.78030164
13287,89.56388506,68.16666667,58.33333333,49.99786204,87.9832902,77.22222222,93.4,12.57861635,86.29517298,59.18699187,84.09302001,-0.421101615,17149,75.5673855,76.89242491,76.22495485,75,81.38572333,70.87962963,64.98809524
13289,88.34672814,63.58030445,67.26101714,65.749122,84.8400059,79.09744763,91.3,4.651162791,85.67509505,66.96029271,63.18677708,-0.497574116,18255,78.4677388,80.1483182,70.16440474,80.00795741,74.75390689,72.10243903,67.89418153
13291,87.41357558,66.43252911,69.73265444,66.05944674,86.3208918,83.28795329,95.3,17.14285714,87.1886276,67.37867333,82.46623761,0.007080961,23603,80.0625466,77.31008817,77.36923247,74.79662659,77.58405136,68.93019933,66.57577806
13293,87.29447972,62.32864165,71.51076585,61.32131246,84.78185896,79.32425194,93.5,7.543103448,86.86931334,68.39665158,81.20030629,-0.524684565,19511,78.01720848,76.56294046,71.58949041,74.55772898,74.04300988,68.4609026,69.04612692
13295,87.06862881,67.97339399,66.24670911,63.11455726,84.75714431,82.12447557,94.4,10.35758323,86.97243166,71.07021254,87.08060981,-0.287206213,21588,79.4649224,77.49555549,73.74908828,70.52122137,76.89903114,68.18119404,67.93515044
13297,86.38089501,62.5,66.66666668,78.92857143,84.53214692,85,95.1,16.03053435,88.62699717,64.27515621,85.86980265,-0.336543393,24141,75.59010151,79.36708936,78.18233354,78.23448199,95.55555556,88.75,64.44444445
13299,87.36865921,63.12618629,67.85310048,64.01468367,84.59645337,81.35428333,94.5,11.63310962,86.30227695,65.70445087,84.33782812,-0.302513379,18396,79.33919282,77.68602626,75.29343901,75.83956245,76.99696834,70.74619804,70.4971483
13301,84.13996429,64.96759829,66.72353854,62.339565,84.36729003,78.60922232,93,1.333333333,88.04612881,67.87791499,82.54380537,-0.692500893,18381,78.02226012,78.12291336,69.44535228,74.49032981,73.73687121,69.82124705,69.11367253
13303,89.4035749,59.34889466,66.22559633,48.93576625,87.89761279,78.86940409,93.6,7.336956522,88.79215744,69.02734904,77.15719268,-0.634046796,18662,74.27483166,76.05494883,78.07959433,68.5791235,74.82699745,69.72994008,67.98280103
13305,88.36825301,63.02698777,68.07708263,64.7687027,85.90449175,77.64632047,93.3,11.54639175,87.4461753,68.33098252,81.58372786,-0.292784689,18663,76.83783583,76.4267278,74.87585567,71.78949837,73.2907672,68.96773074,69.38137735
13307,86.35488013,69.44135721,68.1599101,65.39552714,86.30947875,79.92440234,91.2,9.090909091,88.99543464,68.01130359,83.56694179,,20834,76.9458942,79.99253761,71.60764239,79.81493051,77.96394708,68.96918963,67.96940154
13309,91.66304635,62.36279608,70.63766127,63.85886479,86.95873838,80.92946846,90.9,24.59016393,88.1981707,68.08068361,81.28999433,-0.068078496,9688,77.87059744,75.16729799,74.24469113,79.69982073,77.18509054,62.61175867,70.40949543
13311,85.61967045,68.932262,67.03692922,62.97435113,85.07217277,80.28953365,95.4,17.58691207,88.6297067,67.95535635,85.09819105,0.229299671,22055,77.97957971,78.88202114,72.39307006,75.5775249,76.46914478,72.19432308,68.17727248
13313,86.45097867,65.80023785,67.88747123,63.36203225,83.94493124,78.36912815,94.1,11.15351993,88.54903344,67.0854133,82.6793252,-0.057531357,21158,77.0895823,78.35582062,70.74549169,76.69070374,77.05291871,67.77736559,71.40552297
13315,88.89223487,61.769595,68.50859229,50.35990493,85.77751728,58.98944375,93,13.04347826,87.01960103,65.57457972,81.41434181,-0.434676521,14536,77.08270717,79.03852112,76.71370874,64.9106704,74.91093923,70.14072808,68.28214894
13317,85.17242379,64.61981991,69.79336488,60.61704816,82.71138701,81.34647861,93.7,10.08064516,82.56731053,68.71305576,82.46491151,-0.52264224,19129,76.66310136,77.03917942,70.67175472,73.72716014,75.72901988,68.72711157,67.93964803
13319,87.55467494,64.61209793,68.01819225,64.77015371,84.41777633,84.16636729,93.7,9.285714286,87.20480616,69.92482046,81.75230945,-0.590612013,19173,77.33179089,78.98643602,72.99907731,71.88193385,77.07351481,64.45646824,69.67616495
13321,90.83841782,59.99814301,62.12674812,67.97014714,88.72924421,75.93364025,94.1,12.85140562,87.98479578,70.38556387,84.02914652,-0.484381043,20068,75.66227505,78.2424092,76.66323753,67.32413473,74.03770749,69.20328651,67.91864746
15001,86.98093797,71.86561561,70,61.70431581,83.35088408,81.81818182,96.2,11.38088012,85.86728,61.5376677,86.43680163,-0.070599617,25827,75.91302162,80.92569387,61.02013334,92,86.31192881,81.38888888,78.95238095
15003,85.92551791,70.52365826,68.6259083,59.96907055,82.71273372,79.79119987,97.2,9.888594164,87.02073747,66.92297281,87.61618489,0.229510136,32194,76.10748009,79.23405479,67.46029566,77.54024648,78.83950409,73.24607651,70.93760782
15007,87.77563424,69.09164166,66.91987131,59.78679806,82.4383909,81.57133215,96.7,13.31557923,87.84232431,67.37512595,81.36961303,0.167368525,28791,74.78047693,81.98561683,68.71529603,69.31247241,78.20620222,71.74885043,70.6961743
15901,100,71.55698103,65.53103115,63.09633306,100,78.90240168,96.8,12.17765043,83.38301229,65.54132246,88.65634038,0.051918376,38205.5,50.75619241,91.78936403,70.03530436,74.20875943,76.89550863,70.53744192,67.52823288
16001,85.32871932,68.6283644,65.27777778,59.47613517,83.8226065,84.68954249,96.7,15.79545455,86.64150339,62.63841161,87.7177454,0.178407785,30086,77.51174358,80.61990834,63.88651696,88,70.91756343,78.13180827,74.1594203
16003,84.20684128,63.17337302,69.14175365,64.50281173,84.91563709,79.57399302,92.9,11.76470588,82.38967445,69.09105986,82.82859279,,22741,76.60924353,82.56729382,71.02808147,78.00408819,82.1264552,73.1812517,67.33659831
16005,85.27655013,64.4212991,66.85499184,60.65894727,85.77244369,80.19705366,96.5,11.72291297,85.11297383,69.55210051,85.3234462,0.168319131,22885,78.9167012,78.97920279,72.91415209,71.22039148,75.09549166,67.40354492,69.21301956
16007,82.36563157,69.40320537,65.39476489,60.70971925,82.85238668,78.16966131,95.4,12.8440367,90.31013971,71.82681655,87.9397025,1.123315001,22985,83.54971272,77.8873591,70.44093633,66.76041034,72.9838335,70.39657852,71.41020609
16009,86.44012395,69.48476148,69.41035559,64.07251666,79.87115537,79.43339829,93.8,6.130268199,81.72724318,67.46256513,82.89288827,0.403072128,22055,76.07179366,80.46442677,68.69672405,77.52037935,80.64709868,74.6067485,72.22664719
16011,84.35816963,67.01753428,66.62547389,55.11921146,83.725189,78.21836935,96.4,12.38938053,85.86420653,64.87090887,86.55855283,0.479129598,20199,78.82770071,78.46315264,69.64711491,68.96006006,76.48160334,71.46708269,72.15087912
16013,83.94822724,71.2438413,64.9947868,61.08210049,82.21665945,78.55692981,96.8,15.33457249,86.34199456,66.81953366,86.64529035,0.249093077,34330,74.9593147,81.2157399,64.98279388,74.77272003,76.28351879,71.55183735,72.20743538
16015,85.01336459,72.79233018,65.96925582,58.60849865,82.99359763,81.02892758,94.5,16.84210526,84.61819847,66.29966448,88.11048872,,28273,77.72932063,82.69513314,67.23666855,81.18714629,78.29281799,74.38033076,68.1776452
16017,83.20783888,67.14432555,69.92469798,66.09075953,80.40327749,81.35824336,94.5,13.54961832,88.17139676,68.84410336,83.18043723,0.392736563,24507,77.23326018,79.50348332,69.14341798,72.89621442,78.27625942,71.74561837,72.59893704
16019,85.06438619,71.41834468,65.30892894,60.50975485,84.14163365,79.51006648,96.8,12.12646167,87.13635196,65.157023,83.99668282,0.440991028,24889,77.36533997,79.27777671,70.41109066,67.12362576,78.06536724,69.61175334,72.71180153
16021,82.9540502,71.44777251,66.99265945,61.05196752,81.50602142,81.57799227,94.7,12.33333333,90.15449272,67.89594399,84.68189937,0.479484021,22822,75.59674924,82.2036846,70.05258262,74.30635999,75.17692817,69.72133451,71.57441353
16023,75.74398702,70.73718477,69.52426156,65.04917466,82.05300161,82.63878086,95.9,15.38461538,86.71209153,69.544284,85.89829671,,25209,77.41872314,80.0025245,65.30751252,76.5991596,77.78068082,69.04907439,70.59145952
16025,82.95439342,68.56710188,64.96000067,63.26933274,81.87921784,75.14531924,96.2,12.5,84.47672194,68.12571902,85.53423315,,26544,77.07107984,77.06802768,69.095972,78.46496135,78.73840147,71.11117091,69.81025092
16027,84.82251221,65.22761201,68.3298368,44.60802496,82.86808273,78.59929691,95.6,15.81632653,87.09018416,66.08040895,64.2108438,0.096563911,18639,77.74502609,78.98447103,72.77734249,76.53093933,79.94567014,70.84934111,66.62930923
16029,84.80665524,70.35050917,66.89901576,62.28261777,81.72272448,81.26569444,96.3,9.090909091,86.3708431,66.86981001,89.08829828,0.999410968,25146,77.63664569,78.41954043,70.58604915,72.79002625,77.07678234,68.5740547,67.37373077
16031,84.55379779,67.30321614,65.97088243,61.36159751,82.14926215,68.4664725,97,9.814814815,87.24984107,69.93182284,83.64867262,0.953887328,18785,76.99164203,77.74449973,70.8211552,77.7329664,79.83999676,68.48717951,69.58279251
16033,80.22929872,60.97125797,65.25572108,38.14059124,79.06531984,80.71776163,96.5,7.142857143,85.74926057,62.50700189,81.47713172,,14622,82.11527553,79.79226182,76.78899774,71.89496584,79.86216708,69.49126609,71.68666699
16035,85.88257039,69.03104168,66.43868581,44.53860851,82.6369581,71.06730807,92.5,8.407079646,83.5208497,66.86642614,87.61081021,0.709209071,21316,78.83631515,80.62406568,71.1124132,74.08316906,75.98127251,70.22279705,68.88226949
16037,80.8439374,63.61428794,66.7675292,60.85876483,80.29895154,80.9840046,94.8,6.666666667,91.12810949,67.44843956,81.38100366,,23624,76.85573855,82.80227057,72.81149158,69.1909767,76.30046879,71.25798696,71.07870472
16039,86.13844284,64.46648662,66.55218853,59.27623025,86.82667529,79.5510539,95.8,14.32664756,88.55527274,70.67947861,84.99500569,0.297875253,22045,77.75459004,78.82495405,70.99110748,72.2712288,79.30441013,68.5663437,70.72663789
16041,87.05536361,65.92276128,66.03540802,43.79177222,85.38459536,82.44637713,96.9,9.389671362,83.22653836,67.70925748,75.18130059,1.179170938,19985,77.05828828,79.19842451,75.30036128,58.4489201,75.37938789,70.07691763,68.3168998
16043,88.65279567,71.09649123,85,62.14469111,84.06556314,86.5,96.6,8.372093023,87.06797587,67.91111111,84.54629551,0.793267696,21196,76.03824335,76.44082191,68.72558022,88.57142858,88.35846561,83.00154321,69.83333334
16045,85.22641262,71.63594255,67.34661064,63.46573935,82.87079338,79.71104633,95.3,11.94029851,87.19684349,65.87481517,83.76819584,0.587506532,18745,76.84948513,80.43592383,71.66258857,78.01660136,77.89351702,70.65162891,71.10167261
16047,84.90301787,66.37549311,73.32144131,44.13017855,81.60617801,80.99540942,96.9,12.76595745,89.41609007,68.24411952,60.81267281,0.869960832,20418,75.47910735,77.08012651,70.06255568,73.82029068,81.15652982,70.45971606,70.34904251
16049,84.54802653,65.49822944,71.47954216,67.13875032,84.69318918,80.45839749,94.3,14.05405405,86.80268719,70.53094712,86.62974671,0.773454048,19524,78.72537738,81.40681107,70.62647288,71.16756902,74.68238055,67.62575083,68.96246839
16051,85.12419985,68.08257622,68.20417949,56.20927663,83.8189142,81.36267793,96.9,18.36734694,87.01112498,69.38297588,83.81773869,0.639203137,20750,77.76709482,79.34322226,73.22122451,73.12666707,80.53642973,69.04617045,71.84873566
16053,84.45719951,71.95519738,66.17705122,57.90767343,82.44739271,71.22859367,96.9,13.78378378,88.62730819,69.40029271,88.12667513,0.728475054,18214,76.27606653,77.61773695,67.86513377,83.02965411,81.55113777,75.73591201,67.30315606
16055,84.21659585,75.2927928,63.23529413,58.64123365,79.82911559,76.17647059,95.2,14.17525773,89.6610217,69.01878329,84.43292584,0.014386579,26514,76.13202374,78.28938423,61.42883938,88,76.48575045,68.19456518,64.84057971
16057,84.46227926,72.07999786,67.09917721,63.29765547,83.84468208,78.260649,96.7,7.692307692,85.60632343,69.81738044,86.51683443,0.688529777,22717,75.52071326,80.16023769,66.15442009,76.70013325,74.01340519,69.68100287,68.89109839
16059,86.86280321,67.51901965,66.86124756,58.15846221,82.59545995,79.99278249,93.7,14.3442623,83.44745516,67.53129925,85.24940678,0.592282327,21953,78.72952619,76.49800165,73.72668626,77.55967865,79.62641021,71.54628167,70.29893027
16061,84.1119363,69.51089359,67.78714535,64.78718583,83.40109074,80.30527832,93.5,10.57692308,85.88370761,70.67935069,84.40942374,0.564786999,22589,77.54615312,80.76437946,67.10753325,71.70946201,76.31825452,67.71944246,70.38159912
16063,83.33549243,61.45178748,70.49188323,57.68678463,80.91568822,79.65982053,95.5,14.75409836,89.97433159,68.36964488,56.34011291,,18239,75.55708543,76.9800409,71.02739955,77.19218957,75.1885211,66.24687318,69.25471299
16065,88.7798316,67.23289324,70.0385322,46.20322821,83.93291015,80.29875668,97.5,10.77586207,87.21424813,66.0047582,80.5868125,0.793631177,15103,75.8261326,76.58228149,69.46373587,82.14122852,80.46316063,73.59994043,67.61821495
16067,84.02796406,67.90078874,67.20347683,64.00127579,81.56083404,75.95288274,96.7,9.96978852,87.33321413,67.25436003,83.15275449,0.755505287,22103,76.31976568,77.44713833,72.48690865,72.82346622,76.10272467,69.87193621,66.51967192
16069,85.03790996,65.66399948,67.01483151,63.44796462,83.06569995,77.39470831,96.6,8.310749774,85.46200584,67.70231657,84.01040806,0.294349462,25179,76.04759006,78.53676116,67.75230143,68.42344625,75.38476128,66.03535648,69.59111272
16071,84.56885886,71.02024223,66.44317785,59.77377234,81.9306308,77.2608948,96.3,15.25423729,92.44777382,69.55240228,84.64076261,1.148219628,19073,72.83957798,80.12638829,65.07977976,78.46889557,78.33826832,70.30869965,67.66733482
16073,85.34764933,64.85482134,70.15807857,60.21647568,83.30913595,82.83883214,95.5,18.4,86.0668243,68.06166398,61.49959421,0.543457669,18135,76.45184524,78.14546544,70.64696422,76.42171587,77.21293522,65.46041918,71.99368467
16075,84.92686636,73.12539673,67.41668522,43.40677278,81.15443029,79.48387223,95.3,11.26005362,87.48851173,68.35439523,82.31745613,0.307422801,21700,77.14303029,79.9434961,68.23410908,76.95206054,80.37453195,72.62020703,71.19527321
16077,84.88391799,66.89159279,69.59411282,64.91833023,86.35775175,79.15350012,95.8,12.40310078,84.63221894,68.11161053,88.74334539,0.685188593,20431,77.0263957,80.09741151,66.8907113,75.90763715,77.8713713,70.31429987,68.48012712
16079,85.69850893,70.60602726,67.63866536,64.95535623,81.00434097,79.31355974,92.7,9.411764706,83.65067206,66.51575145,85.93895675,0.495467784,21875,80.68871664,79.41637451,72.38569192,76.51758325,78.20759975,72.5824721,72.77510839
16081,87.35913524,69.48285753,67.97308076,56.13214937,84.01844297,79.89344767,96.8,22.05128205,87.76989595,67.477814,88.99853954,0.782973772,29251,72.32406133,83.51339335,68.45750267,74.76519972,74.75699964,68.89925492,69.77259016
16083,85.351969,71.34501084,66.12493247,61.8655996,83.27827295,82.78781611,96.6,13.19034853,86.68734008,70.38136347,81.83215997,0.592888077,21682,76.76376903,77.89473327,70.39146464,76.19228724,81.00920533,72.00955866,69.07688995
16085,83.24257533,66.15018683,66.78593547,65.4447762,85.57876061,79.47104267,94.4,15.96858639,85.74007911,68.28058721,86.90357927,0.284122877,28133,75.46588958,85.29657328,69.97534989,78.06878348,75.60351581,70.88947752,69.66376309
16087,84.97645748,68.51974982,65.35163456,64.64588942,81.53343848,78.89564307,94.3,9.268292683,84.32887509,69.88577848,85.36578601,0.535132863,19559,78.33623513,80.20690522,69.24440114,78.85675972,75.59711048,70.10071531,67.25643434
17001,84.0899893,68.14576791,69.83502343,60.86965797,83.06350554,80.04656385,95.2,6.730769231,87.04653115,69.28274257,85.10668098,0.350718744,26053,78.20662031,79.40527639,68.19889903,72.28288305,72.58116363,65.37245918,71.66971267
17003,85.40278443,68.09692679,69.67019841,25.54970032,81.97151154,61.94780208,90.8,5.960264901,85.61868742,72.83746164,83.66202294,-0.631154019,16067,80.00807818,76.25355185,80.19245704,70.77174256,75.61415839,64.5472966,69.03443709
17005,85.58076124,64.64760189,66.70844585,65.22188406,84.82905231,79.64242849,94.9,9.968847352,83.25461419,68.94446054,85.30218676,0.053946913,23660,74.83800278,78.98230263,68.1132352,67.27905472,73.14311341,68.69455129,69.76095831
17007,85.95540032,67.8017216,64.23071783,60.67947212,83.48900929,81.22072677,93.7,8.874801902,87.2877785,71.71635507,83.3925139,0.25604562,27825,77.690161,79.25649731,66.51454443,75.43080586,76.13836552,68.64440066,71.04039301
17009,88.47701919,66.42651951,68.90938017,44.34976558,81.36241778,80.6238527,96.6,7.96460177,84.31808551,68.42109921,58.38690247,0.369965803,21822,76.98387866,77.27127008,73.60307141,77.52246684,78.32317487,70.37595443,69.97370687
17011,83.11677201,63.57534652,64.8619119,60.64062291,80.88866714,79.52148388,93.9,9.597924773,87.01283604,70.2324956,83.10817569,0.453842296,27332,82.45349817,77.06934994,74.80544411,71.78143529,75.82152817,71.26105186,68.32353029
17013,84.9343647,66.77762794,67.49550309,52.68841453,76.53110731,81.67636594,93.7,6.060606061,85.64519341,69.72787777,81.3546443,1.331495978,25341,83.35335567,81.13592893,70.50587908,82.93042431,74.9367635,68.78062934,73.23781937
17015,84.93659086,65.38570802,65.83083149,64.56166818,81.56939581,81.96865691,94.3,8.208955224,87.47782716,71.39760831,84.74673056,0.572016389,27325,78.82379473,77.10699316,74.0769616,61.75618358,75.03588069,69.13194206,71.39469257
17017,87.13691376,63.87125691,67.43810683,57.68879291,84.76900879,80.9888941,94.4,8.856088561,90.88669881,70.13154718,85.14565339,0.436045468,25010,77.18425428,76.73906055,73.26176915,72.58302641,76.02147886,66.05625332,68.62764495
17019,85.61726284,62.33177165,63.74932159,65.18490229,83.3039041,76.05830748,94.9,8.95961487,86.92901048,68.4808428,84.75440524,-0.076859221,27373,77.18254176,79.91238752,69.6721316,72.8937896,71.43963713,69.1182328,71.47945429
17021,86.46306571,66.1862944,66.40978525,48.71135265,84.90830634,81.56703153,93.7,7.926023778,87.79807084,71.46715147,81.43326185,0.358918703,23823,77.62266438,77.66456384,76.85376409,68.3252473,77.34422866,70.56271241,72.95651514
17023,83.80374183,68.81092536,68.91338035,63.2404479,84.01678271,82.34064991,94.1,10.0286533,87.57099507,67.04086097,61.48235648,0.351566662,25806,78.9258346,76.7557603,70.10385796,77.72146057,78.4388377,71.84098504,69.89922638
17025,86.33769974,67.64903981,66.34340394,64.003459,81.75426091,79.74393445,93.2,8.069164265,82.11650711,71.18429181,83.48113495,0.323624968,23843,81.72609858,77.15591117,73.42660683,60.94101016,74.8258857,69.1163703,69.61424342
17027,85.3049304,66.78854186,69.04002934,58.2238078,82.96442726,82.64315896,95.5,8.456375839,87.55604354,67.74294573,77.63423828,0.985442095,29512,79.14334955,76.28946752,69.96697859,69.27027993,77.82413792,71.18889803,73.93366339
17029,84.81473974,62.49260812,66.3239486,62.96463447,82.90548408,79.66987938,94.1,8.840700584,88.30931857,68.99392104,82.71584171,0.062012188,23944,79.44220004,78.44020457,72.58121736,78.04387605,74.17924402,66.68676912,68.61436284
17031,85.56396744,68.42851633,70.01794855,67.57976191,83.01438169,79.6511628,93.8,10.25710847,88.39142443,68.32327989,84.59214502,-0.639633675,32179,77.00458413,81.5501298,64.36120605,58.53448276,82.57339226,72.26747816,69.03312428
17033,87.20846533,66.4988556,66.10623101,65.79243753,84.68105315,79.45144762,93.8,11.08490566,87.54687401,69.47965345,85.48809669,0.455697566,26245,77.81215647,77.7824525,71.70251614,76.35821422,77.10396978,69.30408154,71.60168291
17035,83.85219852,69.29283537,66.02725599,64.1913616,82.64052226,74.50545506,94.8,8.875739645,88.37741046,72.22131178,88.75977709,0.700032837,22786,76.79775795,77.38481297,71.16646499,75.13086116,73.37054298,66.32192292,71.82339455
17037,85.25313745,67.42757985,68.78574917,66.79230051,82.33070116,80.56095583,94.6,9.627507163,87.46948883,67.07837265,84.94889323,0.28919928,25172,78.69469441,79.01681294,71.53003517,72.85892242,78.38720276,69.11109175,70.71429353
17039,84.82392781,65.10059385,68.38693113,63.21603663,83.57200803,79.85811384,94.3,10.1369863,91.42696516,70.44546768,84.47600355,0.171159671,28294,77.67478064,75.65644371,71.08479596,66.97083341,72.54007852,67.10469975,70.48287655
17041,85.48072663,64.69185628,66.20736073,63.80670091,83.99246879,80.45113252,95.3,8.047945205,88.51009784,67.03412657,63.62776206,0.922875311,26309,78.72390805,76.62768452,68.86226822,77.08071104,80.11842339,72.40389983,72.32220815
17043,85.44058757,85.24474767,82.95454546,49.28571428,81.62572839,84,95.2,11.33696563,88.97601601,72.2050727,94.78851964,0.800235238,40547,77.84713904,79.55013021,72.70224567,74.54545454,75.69065657,68.03030303,68.04347826
17045,83.64363432,61.62159106,64.95891944,60.15967,83.91042656,78.23262349,94,7.466666667,88.26856936,70.47905341,80.81285334,0.122892075,25122,77.9770193,77.74205909,71.36602547,72.21198809,76.26208253,68.29555557,70.38587419
17047,84.97024677,68.44539158,67.63729148,58.94157116,82.88547767,80.77100273,94.2,8.387096774,82.38598453,68.93753561,81.61343059,0.799684255,25235,85.40271477,78.21605909,72.15020303,61.98216626,74.61241319,67.39750993,66.70696592
17049,84.39136221,66.87605258,65.62333678,57.95906108,81.50781929,70.74725686,95.3,10.04926108,89.87985623,68.77392419,84.04235316,0.677123263,27680,80.43618687,75.26985602,71.57511274,67.1821576,75.65019135,67.72484522,68.8093043
17051,84.16748047,67.58292089,69.88936259,45.84819537,83.55980913,82.22832984,93.3,8.944954128,82.92746061,74.62546082,79.12411667,0.526964474,21665,83.32910234,77.06632061,70.44682122,72.1428268,75.32138452,63.72155723,68.65829389
17053,85.9879753,60.84125253,68.0883166,61.43067493,84.78749572,79.66974628,94.5,7.832898172,90.89006967,67.36840898,81.44962602,0.481978484,25524,79.50374854,74.8858682,72.16256078,70.15568598,73.80081037,68.55049175,69.29584315
17055,83.17783594,65.63736779,70.40955724,61.27261316,78.61185744,80.9165571,91.9,8.524173028,91.91744509,66.65237435,77.06843718,0.234419586,22119,79.08575414,77.06036404,69.70679349,76.07380679,76.63880122,68.99231181,73.57001516
17057,83.88555108,62.77469864,68.75894887,63.97846656,82.66472272,82.820575,92.6,6.598240469,85.89338743,70.97921089,86.43456234,0.234476334,22969,79.1494668,78.68168684,71.67415888,75.67945934,76.88785621,72.32190896,70.84163873
17059,80.22432972,64.44771709,67.45086368,43.88551435,80.52008226,55.02290053,92.4,10,86.85617747,66.79481093,64.55748053,0.741330088,23109,81.92627116,78.00535498,75.29294882,71.98982208,75.53973336,70.86525786,67.55472458
17061,81.56967557,65.4287778,64.87127635,61.03793426,82.48878153,79.03824725,94.1,5.925925926,88.16269367,70.32478763,82.63102909,0.635947843,21916,84.68753459,76.79726272,75.42468617,65.30357974,75.72549779,66.58732099,71.05724452
17063,86.78706312,66.51735984,69.42289111,62.80259849,83.24896344,81.1116631,93.2,9.888751545,90.63664535,69.60830391,85.24623649,0.280600837,30232,76.38220402,77.09129053,73.38068586,69.95517715,76.95228525,67.88220826,71.64501986
17065,81.85937019,66.75627851,65.9716868,63.59403211,78.07376495,75.20999038,93.7,11.37724551,85.29557647,68.55494693,82.59008743,1.063656615,24309,83.42974733,76.83202193,69.75681569,80.30384325,76.87879274,63.9301755,70.02070495
17067,84.71745223,69.23417331,68.9866386,55.80617983,84.22626706,80.68420487,93.4,10.81081081,87.19550889,66.82063309,84.45513022,0.782194233,25647,76.79389506,76.64357013,73.75901375,74.56986018,78.57245473,71.61052535,68.3489731
17069,84.52002076,75.42786674,73.26151644,62.00196428,81.48372915,83.49997997,90.2,2.898550725,82.42588776,71.35438048,56.47533818,,21573,83.91536867,77.59850801,79.12424295,47.76758731,78.31024893,78.63268328,86.49189923
17071,85.50228385,68.82010485,65.06582378,61.30658997,83.19436897,77.48775964,93.8,11.40350877,89.64919513,68.99745788,84.82419633,0.714370767,26504,77.13009159,78.32749329,69.14398889,72.12503454,75.25824403,67.98828613,71.90213594
17073,84.98674653,65.66566572,65.27881058,57.13109941,82.47851439,77.9942993,93.9,8.396226415,87.11655391,68.31282751,84.04873536,0.403052461,27777,79.37345573,78.47618363,70.06714207,69.10109,76.64177868,66.79503291,74.16397174
17075,84.90152133,62.11819698,65.1048637,59.28550532,83.16736821,78.23340158,94.5,10.06097561,89.44168379,68.65478282,82.70245005,0.650027844,25562,80.1021543,78.51018459,70.6595497,73.87230395,75.42356798,65.27179302,68.94600956
17077,84.33291568,70.20795956,70.09703131,63.28854798,81.78444121,81.44854429,94.6,9.516256939,85.72998598,69.80146265,82.55324573,-0.34051799,21948,77.13556063,83.0169309,69.11633727,70.82945958,77.25352148,70.30735267,71.94224517
17079,84.64482449,65.50538884,65.34987744,65.09767183,82.4323435,82.11300822,93.7,7.488986784,88.02298385,67.70010656,79.91339802,0.980480943,25811,77.18199762,76.61798906,70.18807537,74.95515857,74.31306453,68.17935342,73.7288286
17081,85.62244985,64.43155737,68.38353433,64.09904057,82.84207758,80.91057444,93.5,8.730964467,87.26656703,71.70322995,83.37444775,0.033505479,23054,79.84012237,77.29120146,73.2190591,65.8431697,75.52003345,67.99996933,67.99934885
17083,85.45240169,69.97880903,67.61834866,65.81769348,83.28810046,81.66975636,94.2,11.02150538,85.99798511,68.76308791,86.51074667,0.481238099,26346,79.13461096,76.93399883,69.24001855,77.73313765,75.16468133,70.29603104,73.52052007
17085,84.49031059,67.65519927,68.61112234,57.98656614,82.11439297,79.31492846,94.6,8.088235294,86.7967331,68.2371328,87.42413724,0.747884514,29892,79.47028484,78.40719952,68.56298739,71.93228894,76.21241884,67.43861659,71.85350494
17087,87.39447756,69.07727371,67.98612758,59.91070462,82.63192054,78.89800672,91.4,8.235294118,88.08319336,68.12548497,61.99620364,0.449945269,20928,78.11604978,79.00100799,72.4536674,77.42743949,79.83484155,68.27567092,69.78226155
17089,85.52771156,75,69.73214286,54.28571428,82.21243182,80,94.5,10.75914801,88.44532197,67.81278246,86.04291154,-0.329494417,31774,77.91749596,80.08095338,58.91998857,77.2709042,89.83425525,64.64285714,55.8888889
17091,86.59545318,64.05049102,72.44578422,65.3033486,85.72995297,84.76437288,93.6,7.533589251,87.62958617,71.66608204,86.59849992,-0.005414117,25111,76.63935082,78.7147887,74.14810962,70.29009626,76.34039192,66.46307719,66.46164232
