,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,UID,code3,first_year_cases,case_class_low,case_class_high
E_DISABL,0.027649964192761882,0.9851701556965052,0.9887724688506071,0.9870104769358676,0.9719782871740451,0.9791113526919688,0.24220179819989363,0.930481937088869,0.9821469827520583,0.9782495270926154,1.0,0.9832910864254265,0.934958257464408,0.8499080862675351,0.8522032072982235,0.6267622979171407,0.8491461634202161,0.6666581968182458,0.8930748256540247,-0.04954751880745199,0.04671788264175385,0.24220179819989357,-0.04191339353571484,-0.20351090943122488,0.025330279842274057,-0.2000868979506296,0.10140530607047263,0.24363484344336492,0.29384901466381436,0.49747418708081453,-0.22528882891809465,0.13093218446012617,0.1816929947696198,-0.0751518917478825,-0.0342138152254023,0.09062019032177679,-0.2213807179188383,-0.03181231467827449,-0.057448551870361554,-0.05604900754231181,-0.23632974494345543,0.034766935837554594,-0.21498209047841718,0.12610807117330614,-0.16057034835172218,-0.15903747128165502,0.23836187278170723,0.2812291598777116,0.293576975212651,0.28698062459732177,0.3616388720047505,-0.2708988458832181,0.14527036195178422,0.1403667806152066,-0.020280796551741184,0.15026645251018425,0.1593454850847719,0.05879255985805639,0.06083575692462919,-0.052884273078282286,-0.03216660244501968,-0.0840090202301599,-0.05991177889575581,-0.07682044024016038,-0.07419330809098244,0.002783995238977885,-0.08234660592033641,0.016576894160256744,-0.06607982434792771,0.1862552742067439,0.2743182146478329,0.2774388702815555,0.4443830475552445,-0.08270243596605288,0.1367903301673192,0.10381351173881105,-0.0832135574364408,0.21409876128913985,0.09274781533655271,0.9072381717899096,-0.04650273617649096,-0.3114207033202617,0.9818413794992614,-0.05917096849429609,,0.9557988359954966,0.038739462766431254,-0.034432453345745156
E_SNGPNT,0.026887519735374045,0.9796421290200249,0.9791140288333452,0.9791787255479071,0.9830300562995006,0.978961688708239,0.2206493618360024,0.9411228259868458,0.9538604472957162,0.9829530740559128,0.9832910864254265,1.0,0.9504767124290155,0.8691893249881253,0.8629890800602037,0.572834819827367,0.8538145078735933,0.6681075628651646,0.8732808611891643,-0.037479444650388986,0.04136413549530865,0.2206493618360024,-0.0270355335580629,-0.22407411869872895,0.053986858739203565,-0.21534359918791005,0.13001174636471374,0.26092065590285946,0.30682074034848167,0.4958723087927296,-0.22635088577936308,0.14028311319296197,0.18717312914003284,-0.06836955297600542,-0.023766344031084602,0.079490590160175,-0.20727569463750808,-0.018979447625587006,-0.04977126488357941,-0.048584430498618235,-0.2519057766500933,0.06593879533407265,-0.23074355351422177,0.15371602230540438,-0.1454167961491048,-0.14767801019707685,0.243921766667916,0.27328313646601404,0.29206794828029803,0.2843788408814586,0.3441260092904784,-0.2743604506667276,0.1485833712736204,0.13589647576781896,-0.020824739139966398,0.14076460829004306,0.1506844322380436,0.06284567469052856,0.06518287330383848,-0.04115817029471979,-0.022951991722328417,-0.07543897258864367,-0.04629520875810005,-0.06236497305025532,-0.07930872246050794,0.028072437941903707,-0.08515881428021273,0.04066795719627241,-0.04596261598471403,0.2099997179694178,0.28598903170711154,0.2987318531674077,0.4407727396150608,-0.08011986007346508,0.14775034364599218,0.10985949737863208,-0.07513188562613081,0.22393750028381024,0.1144708205805118,0.9397123156049766,-0.02610905271371613,-0.2813355593902429,0.9759665929926615,-0.05020499272913773,,0.9576693510629531,0.029535872915046207,-0.02542695405912732
E_MINRTY,0.03491702554982911,0.9612547073859838,0.9375242429407654,0.941541095494025,0.9675898632460398,0.9684552668994001,0.1711639616571968,0.9858759610896778,0.92379956362783,0.9597196135024523,0.934958257464408,0.9504767124290155,1.0,0.9643285625665615,0.8818390536566758,0.5128558991313202,0.9478370630826615,0.6498096846259646,0.8401166465596416,-0.01606264463125668,0.04028248766397963,0.17116396165719677,0.023622998266969678,-0.1769528145070727,0.048804462486458464,-0.17680955955305142,0.09085921696440309,0.26932590596634765,0.32614479788350725,0.4242162770462492,-0.1624235415917737,0.1785685640345182,0.1661766449247042,-0.04930837851897554,-0.007370563020842519,0.0688295821153582,-0.14525524420171848,0.031223236445551576,-0.01527399374965768,-0.014373530118616256,-0.1980674286921131,0.055713574576594295,-0.1892225684046116,0.104040955588827,-0.12581679803743095,-0.12311150710903614,0.2260123704676794,0.2333691690362678,0.25918859665112753,0.24869551099764325,0.2492021022111773,-0.20129847297450526,0.16704965574201452,0.10097561205436544,-0.02661183176398057,0.12203132660491899,0.13169983065966775,0.06986988791380037,0.07268029625923363,-0.018412475795090495,-0.010079887700419458,-0.04283798282390139,-0.018101100061521304,-0.030023548329596163,-0.053923436609558874,0.04281576090953842,-0.05869441172997831,0.03559166778611996,-0.016265011892704174,0.2514517122226399,0.3055711407693846,0.33542556986259775,0.3604928620667218,-0.05159960213245467,0.19180419626455075,0.08594628389792505,-0.050083755925276516,0.2208750047309162,0.1463907752281918,0.942909645901024,0.017405556661421046,-0.19161260657624893,0.940613817132945,-0.05998887420230622,,0.9617195018365128,0.009458743987721964,-0.006310601351317615
E_LIMENG,0.031094718572620184,0.8909085179665869,0.8550373306120421,0.8615679783075507,0.9109053858127353,0.8987065751860119,0.12796277366999284,0.9711403663864078,0.8537111469133587,0.8846738790171138,0.8499080862675351,0.8691893249881253,0.9643285625665615,1.0,0.8578793171584292,0.43947858540962303,0.9636361310767309,0.6182307280665047,0.7601877282957149,-0.010120641851782346,0.024722546494973897,0.12796277366999284,0.049422424096425395,-0.12878635979531092,0.03735441329445778,-0.1418704786103529,0.0616735860198202,0.21532653572112287,0.33210055609739597,0.3591462100814138,-0.12334506834992129,0.18275333528178458,0.15248207708632186,-0.04120024282461099,-0.0036692313907677977,0.046032014370013176,-0.1056934834201338,0.052547927310884236,-0.0030658230993905757,-0.0023392428868385736,-0.14432661897648252,0.03833454838745486,-0.15281273456658387,0.06930030137773448,-0.10478653992096791,-0.10208704089131816,0.1680535132175625,0.19056828155759067,0.20254140344794397,0.1911939822803592,0.18469603558069062,-0.1530414731742865,0.15202585261511148,0.07789174959058738,-0.031161806009306976,0.09713934310575957,0.10521026864499637,0.05790394274882922,0.060382738237360366,-0.011808233580600506,-0.011494494033685772,-0.029263558027590553,0.0018734111357251847,-0.017027900693860603,-0.03713577675461264,0.044527818008368594,-0.042111530566267825,0.015581063578532504,-0.00902416052386906,0.21716621347636328,0.28978939365875794,0.3053263371135267,0.2755211709001784,-0.038976887087981166,0.20346722626834093,0.07093406996424817,-0.038619450973666744,0.19414860469586254,0.13717296061122666,0.9024259048175372,0.02793631362564336,-0.13925531276174344,0.8586419649403025,-0.052213866998614904,,0.9222741351197938,-0.0055743441718234844,0.008010743728918373
E_MUNIT,0.008888334504053467,0.8773711152840615,0.8859355493775514,0.8860632141602469,0.879055251069394,0.8768398314732104,0.25216679581889834,0.865244139779303,0.8626421919016408,0.8504980049862866,0.8522032072982235,0.8629890800602037,0.8818390536566758,0.8578793171584292,1.0,0.38907446725946015,0.8395086254388778,0.8582257095536282,0.8076444431362363,-0.03573104255164067,0.010528909777493049,0.25216679581889834,-0.023543314538816747,-0.1475112416197479,-0.015760544153430412,-0.17867360367341664,0.040857827548786134,0.20843864920951047,0.28328513256539045,0.576560180864954,-0.17883202979762186,0.1386943621036056,0.30813568117228596,-0.04424216111713468,-0.027620396593086054,0.033462256919684595,-0.18304818742902937,-0.017681368302046394,-0.056923326688624494,-0.05638314205604594,-0.1688201968804678,-0.006808581396739987,-0.19160606682251194,0.04765070624495548,-0.17667415364406633,-0.16148430370565484,0.18269564634335597,0.2096546973075375,0.22161863450823702,0.21317563822843705,0.26218158306729517,-0.2214415285043452,0.13437065521750174,0.11936802374314179,-0.012954969493590608,0.11880755790969975,0.12616343706678315,0.025069540976757506,0.026446995353206295,-0.033479739382762726,-0.0280395452480863,-0.055630538162646646,-0.0396399587401448,-0.05259966019232647,-0.04531198802893373,-0.0036312679274058735,-0.05634691132005849,-0.009677309006558384,-0.055447212268091996,0.17546342773531237,0.2658868032437235,0.2658721476523472,0.408431816075065,-0.056735558421235656,0.15125858758465052,0.13514788756485058,-0.04986147566822001,0.2423871329930613,0.1144079313117815,0.8280003339657397,-0.020614562738524578,-0.18846344437532822,0.854687929074571,-0.03905249636429651,,0.8498337231280232,0.026412266074383833,-0.023863334792766467
E_MOBILE,0.06545515602009078,0.5790286713670048,0.5898162904656672,0.5743728654998493,0.577295698167209,0.553467370996768,0.025885188117224615,0.5377071563191365,0.611803984550472,0.5882033505225341,0.6267622979171407,0.572834819827367,0.5128558991313202,0.43947858540962303,0.38907446725946015,1.0,0.45852132345644137,0.22143416019930573,0.49666093049588034,0.06485403944874864,0.13378838562993403,0.025885188117224615,0.0670691899685486,-0.10396468420947513,0.004203816008117071,-0.03888181339119414,0.11996479078040223,0.20582373838403062,0.1972539165219495,0.21984581009535978,0.0911968720300374,0.11454526718840487,0.002361918425215746,-0.07428459336048944,0.09755466747190886,0.20056005708679286,-0.03606209731070112,0.09526976499666762,0.10466780724592094,0.10756117998396734,-0.13966261987470754,0.013224810773669592,-0.03810290010204919,0.1524659815853382,-0.006642105128106712,-0.0022846827318479526,0.2325206726381674,0.24611468516812582,0.27012347737141246,0.26881180718929787,0.23111957833334146,0.09452343269188779,0.19311865006996076,0.07282014935810403,-0.03291574428965534,0.23408982698021594,0.23828223856625735,0.20195036061329336,0.20373769762672872,-0.0068018849895982595,-0.004877958811154664,-0.02785518829597115,-0.011698094751066458,-0.01720609174481793,-0.026602923047680777,-0.0006356620122747394,-0.04561751480916116,0.018820152570277873,-0.0260525446371996,0.09203345717937825,0.1697182984818277,0.15773241640644817,0.21896331995142485,0.049806894964523805,0.10011287825135808,-0.02995876085642225,-0.0726058591258391,0.10999845056730173,0.06395955519668618,0.5899560248092599,0.07087867073779018,-0.29612435435345613,0.584466163424612,-0.08215939565909416,,0.5663134452920118,0.04458964783678372,-0.03769712588002859
E_CROWD,0.03955968431084922,0.8865363660285203,0.847514078781418,0.8573264207508404,0.9013784224361638,0.8939410722459951,0.13153796048423055,0.9670341365572832,0.8495122394011566,0.8781857090067429,0.8491461634202161,0.8538145078735933,0.9478370630826615,0.9636361310767309,0.8395086254388778,0.45852132345644137,1.0,0.6246926947037422,0.7766136398441751,-0.011514564447011133,0.026767595141102215,0.13153796048423053,0.034976662725917734,-0.13093259978654823,0.035281961480321714,-0.13688922388511118,0.05833716792107876,0.19990553109321618,0.28420343883672305,0.3491882693681995,-0.12072736694864471,0.18882058149068642,0.15835929562555853,-0.04035383988664371,-0.005087610497376736,0.04757123827561171,-0.11013792835496974,0.0397496814910027,-0.008077629798634727,-0.007349350018562132,-0.1470395113349361,0.03855391015632175,-0.14738227161833967,0.06498273078375287,-0.10555010617418067,-0.10076108755040986,0.16222246227680043,0.1807838405420307,0.19368620393447203,0.183941222915888,0.18712866657859525,-0.14832621477979532,0.15428790327260714,0.0747744287354488,-0.022596715628257272,0.1033973255312037,0.11104574710646559,0.05508355086414695,0.05709507822157769,-0.015483108836835659,-0.011436309630409246,-0.033243812067847024,-0.007755345370304601,-0.02280269356034148,-0.039394936593846824,0.03343290658176838,-0.04340512547344854,0.015486769921885185,-0.0161717917514823,0.19664780782184207,0.2567376727529115,0.2730520206791364,0.2667787818070521,-0.04025421208617564,0.20230883954229373,0.0564119502775211,-0.040037530623360365,0.18299068072119676,0.12015965067163628,0.8473534018961199,0.008271909394330989,-0.14692824820568268,0.8526815471148779,-0.0577147704550898,,0.9072120287093247,0.0048580925337383995,-0.002908482303751219
E_NOVEH,-0.0014063911749982014,0.6596842474207903,0.6868007559444347,0.684349192721099,0.7024616645199511,0.6902338230923222,0.2008459247337032,0.6462409515372631,0.6624248805469207,0.6270971905771714,0.6666581968182458,0.6681075628651646,0.6498096846259646,0.6182307280665047,0.8582257095536282,0.22143416019930573,0.6246926947037422,1.0,0.6632394426133434,0.0035325522487214727,0.03721729404390692,0.2008459247337032,2.5588352824906948e-05,-0.1215007802443317,-0.024975644499099826,-0.12833275238771177,0.05727649240014567,0.18135261018922322,0.24215641158540063,0.5222523866523557,-0.15185341744522604,0.12697726541337556,0.45744073586446704,-0.031210466589530195,0.014169707481103808,0.06182041629285822,-0.13454175899875484,0.008340293847682863,-0.01459738214044043,-0.013851989621160405,-0.14146100168071982,-0.015811839124292435,-0.13916586598123262,0.059955981452119014,-0.13071776156768877,-0.11430730621107181,0.15668406397156182,0.17447434473241327,0.18699445425311947,0.17955504481736095,0.21520200788512053,-0.18936464221020385,0.11037306651922202,0.15517386747982487,0.011646571302621561,0.1276468515750019,0.13441748852760108,0.051956119537171455,0.053356954947692686,-0.009056745767428745,0.0022626520415839836,-0.04449474683460177,-0.02345424068316107,-0.025109013802986645,-0.045421233512170416,-0.01979427138891184,-0.04692479896551096,0.022785636566882372,-0.043108027347806666,0.16311590303305054,0.22097569667513545,0.2313345780172892,0.31731421381251834,-0.046150474722853295,0.1323255114728288,0.19523316250647926,-0.04305605580631058,0.2286297722509495,0.11693535805126701,0.5558189115393686,-0.039842732702708966,-0.1677886974439466,0.6205322486231601,-0.01747712021673747,,0.6199276311863217,0.032457907297804046,-0.030139898476432784
E_GROUPQ,0.027589815529439607,0.8910568938012995,0.8932056080671251,0.8951353422111188,0.8706938756256082,0.888771153431593,0.25092263743853077,0.8291627780213406,0.8849393100945876,0.8675476087277798,0.8930748256540247,0.8732808611891643,0.8401166465596416,0.7601877282957149,0.8076444431362363,0.49666093049588034,0.7766136398441751,0.6632394426133434,1.0,-0.02584192898782769,0.043981909159310745,0.25092263743853077,-0.06078525880354568,-0.25880095337451814,-0.054888532749312165,-0.23739480240709374,0.09694505297275748,0.2559379270920145,0.2765205720409071,0.5581293682637226,-0.24649898652290114,0.12427712518463042,0.24506105445804638,0.09741777885177466,-0.007516243221453898,0.0857958942123287,-0.209953010396128,-0.05652344454529999,-0.054949644313357665,-0.0538071258481381,-0.29412400077437584,-0.05181712436510073,-0.2541215963485952,0.11903802546094877,-0.2658718696354344,-0.24302290310290237,0.2608814698432291,0.28707595143472575,0.309374669396218,0.30373211936582084,0.39773521036228104,-0.298125145390905,0.1308621899902626,0.19656177185503945,0.18881437236825463,0.2598860916628277,0.27361642289961513,0.07470865943514811,0.07459483472772879,-0.03714319781509033,-0.033726547561166734,-0.06366826866105106,-0.053556578515728995,-0.06309590782343816,-0.10114345669400454,-0.036963209661844715,-0.09886714852698075,0.021658967420457233,-0.10386535507346858,0.18556733425525654,0.2567192725901799,0.26639454741334867,0.4807306666813644,-0.08563569203570734,0.1237380468147261,0.15070874317817917,0.05290187886553713,0.29805222554613164,0.11507906185282707,0.759446168418889,-0.09043101110452896,-0.3170786188541809,0.8941847330138925,-0.05827072001501141,,0.8572156935001879,0.03270829666293957,-0.027323757271405288
EP_POV,0.023558791668521397,-0.0738943973730549,-0.07574511347297042,-0.07920691772218695,0.01336256452863983,-0.03379405505580569,-0.7124457412651944,-0.006793728225502991,-0.08643909933414184,-0.07033072315464133,-0.04954751880745199,-0.037479444650388986,-0.01606264463125668,-0.010120641851782346,-0.03573104255164067,0.06485403944874864,-0.011514564447011133,0.0035325522487214727,-0.02584192898782769,1.0,0.6463424849407963,-0.7124457412651943,0.6264694599245063,-0.10524564857882317,0.07443057329396938,0.48132707003429975,0.5172118421981647,0.4473859084917634,0.06754319530204443,-0.1426453060714974,0.5101714099081002,0.3008520999851846,0.4232113376199544,0.1727632626190402,0.9392414161183551,0.6158776187998305,0.7636029637114494,0.6398655146083524,0.8657340236068735,0.8533107031923491,-0.10021055504422888,0.033920189563861,0.4662539037056637,0.4610223390917545,0.4761442553092645,0.520300081112022,0.3522384641286894,-0.05091650421182579,0.16507943652841836,0.16512779438974862,-0.22013181535284784,0.5002245789483286,0.3186424828061123,0.5631660895366025,0.17001912504202696,0.55618211891494,0.5494673181731973,0.7878917173441738,0.7792232139197418,0.6896307435558345,0.4516169929673853,0.5725919462569526,0.4041888653411299,0.7102125718013379,-0.08605313869999004,0.06909120941555302,0.30011086059203884,0.4319546002794034,0.3462667642501728,0.35686208716866463,0.04946458551352483,0.2439372033024837,-0.07854895169244559,0.35953961687319025,0.18170727573172626,0.40292238573235173,0.16577974307396234,0.42330077230317564,0.6438802009378973,-0.017671010799233413,0.4363393342023554,0.19661238736205758,-0.07584999335674991,-0.09859493682594485,,-0.05044581382368767,-0.06878933041520235,0.08120966091846232
EP_UNEMP,0.14366834841857498,0.018636360565993704,0.0209886184721144,0.01630801947660827,0.061084447814439016,0.05803586614588769,-0.4538331472864558,0.045511967458046046,0.020535016648198474,0.020008574639975848,0.04671788264175385,0.04136413549530865,0.04028248766397963,0.024722546494973897,0.010528909777493049,0.13378838562993403,0.026767595141102215,0.03721729404390692,0.043981909159310745,0.6463424849407963,1.0,-0.45383314728645585,0.44438013934669846,-0.13907637151550636,0.06469403755228309,0.40173201032241646,0.46959940059633043,0.4576620347506196,0.03897965738199521,-0.08032627744181978,0.3530168630274844,0.3399430927873089,0.44778505413227876,0.0733037356917014,0.6030646056809752,0.9058442484444399,0.5056575043120779,0.4739678610598263,0.7283269535793528,0.7149306418771896,-0.14396646146864372,0.018377502585752648,0.38879219248358504,0.4007377194601212,0.367200105204508,0.3897798679512375,0.38250870488442085,-0.0017694383825952965,0.21010037622373035,0.2119665367386379,-0.11405592455063628,0.33436502253839445,0.2751073007187256,0.4739195420362195,0.0616154453427012,0.43041508984848204,0.42249666178467304,0.6597690629102582,0.649620581698715,0.4466317047110858,0.690678484759271,0.40864245629605583,0.272221603728069,0.6095079920613636,-0.06859138554273896,0.07274970208658794,0.24428037232783376,0.3655881899884482,0.2973328686098317,0.3602328843904175,0.019411338934775813,0.2278036601399895,-0.05161868410904878,0.2702714747386916,0.1660101087592866,0.3701357220130412,0.07421219784399923,0.3399691593248546,0.5487489111519848,0.03131400087119142,0.30305099888552783,0.01840279082376806,0.016898995084623745,-0.11654238428281762,,0.021974945449823872,0.025105628252463395,-0.013652933588042477
EP_PCI,0.01141270828760761,0.2703059743594028,0.28840084042822073,0.29075700523338693,0.1598809942379224,0.21576150630525479,1.0,0.14233954940408378,0.29139369243737767,0.2521711309684797,0.24220179819989357,0.2206493618360024,0.17116396165719677,0.12796277366999284,0.25216679581889834,0.025885188117224615,0.13153796048423053,0.2008459247337032,0.25092263743853077,-0.7124457412651943,-0.45383314728645585,1.0,-0.6281449749544943,-0.024325336964320047,-0.12826214866922606,-0.5771066132957484,-0.3429077005660209,-0.1988437401136051,0.0016403139964271019,0.5021664330166286,-0.5574774605928715,-0.1682690188766554,-0.15582992610967325,-0.23132622762521365,-0.7249240866129657,-0.454432413632395,-0.9153601164948995,-0.6568912670255486,-0.8050349965957642,-0.8013014126536768,-0.0547223191357686,-0.09546951655717412,-0.5783633012706895,-0.32949326420275493,-0.5850122032866694,-0.5810740914518691,-0.11253011520158182,0.1435047488082312,0.02056419576331911,0.02205201507200293,0.4528130705803013,-0.5951980361918724,-0.21372447582566592,-0.32264552859428647,-0.15771161158706037,-0.34835315541982664,-0.33650072844968104,-0.6655940836305707,-0.661609479104018,-0.4003737534523969,-0.32113009483352517,-0.47032557587209284,-0.34606106361516503,-0.5157860754670702,0.07227650685393926,-0.09663953458840514,-0.2853144193991547,-0.2717901024429879,-0.2817066830241512,-0.18933384185668972,0.01878610428243129,-0.1022185315347495,0.3829803122918261,-0.30942133255132015,-0.10982678820682135,-0.15011207265570398,-0.23081014349527185,-0.17032009024844832,-0.4080926378017225,0.1542054490642927,-0.4078719935187065,-0.3228042015314201,0.2837480614031874,0.05873003412529026,,0.2053179878463178,0.11002455899897551,-0.10392592184929646
EP_NOHSDP,-0.015154452901123208,-0.0495084430453614,-0.06526100423215735,-0.06494632950590584,0.012652935492284035,-0.01800294391007532,-0.6281449749544943,0.04370333264716537,-0.06809332502903141,-0.0374456185302357,-0.04191339353571484,-0.0270355335580629,0.023622998266969678,0.049422424096425395,-0.023543314538816747,0.0670691899685486,0.034976662725917734,2.5588352824906948e-05,-0.06078525880354568,0.6264694599245063,0.44438013934669846,-0.6281449749544943,1.0,-0.13438632592966362,0.21805103643926516,0.42625063551776404,0.3753171279030929,0.49498392684786546,0.45580178191994225,-0.2673399285135891,0.5609059526181956,0.3575579027619148,0.26575978699481045,0.14107833036812154,0.6165036330435922,0.44822809647195283,0.6998548855820397,0.9421689694236111,0.7921240563058397,0.7843716523695032,-0.13385388128552417,0.18836499220880082,0.4069604813159891,0.354322988324623,0.4510125968598252,0.45485784547324865,0.3981624130685524,0.2059392288871397,0.33840168779758917,0.3298666936888019,-0.3683610224220999,0.5493311695415989,0.42169838584188235,0.34904171986357974,0.02923041191529122,0.40886320525328806,0.3956286781330623,0.7392803997120219,0.7358640980482803,0.42632368316408586,0.32677593270345734,0.48550033643715845,0.6811948812400971,0.6436773836824732,-0.12433471921654468,0.21265873604775845,0.3059033282571001,0.3211368273775054,0.346928989555769,0.3919713483952156,0.3707641866361456,0.45909662208950014,-0.19779411389516416,0.38222137721443056,0.33792305565257214,0.25712810239327877,0.15778213613254763,0.3837567955067407,0.6536938634825487,0.020481331199628815,0.5532677408920998,0.3563748908532985,-0.06038009819736339,-0.005375194851980795,,-0.016593720647289485,-0.14097224863842622,0.1605650730688966
EP_AGE65,-0.07716038115174424,-0.21202493109581136,-0.20145273161368987,-0.21047697914047422,-0.19833796118597757,-0.1950009754819349,-0.024325336964320047,-0.16299598136745724,-0.16210405374303394,-0.2292941353087845,-0.20351090943122488,-0.22407411869872895,-0.1769528145070727,-0.12878635979531092,-0.1475112416197479,-0.10396468420947513,-0.13093259978654823,-0.1215007802443317,-0.25880095337451814,-0.10524564857882317,-0.13907637151550636,-0.024325336964320047,-0.13438632592966362,1.0,-0.5713653499625444,0.429504204506268,-0.4645468611713016,-0.3993453010174647,-0.2967267095604656,-0.34841913204569847,0.13132945733323917,-0.3303874813013269,-0.17176692751961772,-0.14982743773717647,-0.06897299731857293,-0.10580881300532609,-0.026793504450179164,-0.10440191256499996,-0.0895857877186656,-0.08749174739320227,0.9467601421433368,-0.5523302133599274,0.44196302407259846,-0.45212204230203773,0.2127312252856253,0.17127953940145954,-0.40713160195400155,-0.33629801370525786,-0.41845211910330865,-0.41489422127397446,-0.35957955594716234,0.16674696818382853,-0.3452682309674701,-0.11367291964703857,-0.10710532224466786,-0.31955307347832684,-0.32361666649236553,-0.20920275694658116,-0.20732948769836798,-0.1381269360773759,-0.07126450161341208,-0.10529953226628593,-0.15110857784177803,-0.15615151278297681,0.6579000106646168,-0.36566616430254706,0.21870886718035332,-0.2417107747006904,0.12693707492204803,-0.2597147646070439,-0.2348431582700247,-0.2976545569283463,-0.28284369826248107,0.02074788344388994,-0.24145218285704864,-0.12292468405729513,-0.12695993240907197,-0.3098143248980652,-0.21885770207336264,-0.18800158531120856,-0.15332680675006427,0.21051451826943793,-0.22096817039961628,0.04821621701582617,,-0.19897922777079455,0.1265075608648373,-0.11539865277782486
EP_AGE17,0.10375318097025024,0.03633900335010072,0.014897403766542647,0.02326565410398694,0.04239945080746474,0.03280001192443882,-0.12826214866922606,0.04539157362013131,-0.004144856322092694,0.06981415658137385,0.025330279842274057,0.053986858739203565,0.048804462486458464,0.03735441329445778,-0.015760544153430412,0.004203816008117071,0.035281961480321714,-0.024975644499099826,-0.054888532749312165,0.07443057329396938,0.06469403755228309,-0.12826214866922606,0.21805103643926516,-0.5713653499625444,1.0,-0.2771349201297338,0.4192681412059961,0.310925967373724,0.30334926479253715,-0.04432417676243594,-0.059427035773399466,0.4359235999859392,0.03433320787227572,-0.32605026088066763,0.0194738249849655,-0.01202957327664449,0.13265638711622507,0.1814194942579871,0.09406870283054947,0.09083991769033564,-0.530065053767984,0.9343538183267676,-0.2849967746306409,0.3720796728098679,0.271038700159536,0.23986628156421752,0.2638233802670314,0.2613275111275894,0.29616466953791787,0.2917275977662256,0.01822430130986593,-0.055807308896505425,0.38363881634535035,-0.08272668486600249,-0.2817696938810728,-0.007914755146869004,-0.006166929951482683,0.19207723963965492,0.18737846002896277,0.10254260620378208,0.06986068472938,0.08141843469244132,0.18771181619992608,0.1479816494504386,-0.37952817491272695,0.6418795940427234,-0.15641674582696444,0.2954788320525982,0.1969786690413062,0.23958330803608321,0.23411666709068565,0.2851403034421775,-0.06618884046673076,-0.05030137488246441,0.3472925801563755,0.03262674254787722,-0.26361141646862535,-0.0024514869169264923,0.19875153878691926,0.06862071026965627,0.3356240622292828,0.06162960369815232,0.034744763064691694,-0.008828647899838976,,0.05372645138341067,-0.19742692900743852,0.1636770048301473
EP_DISABL,-0.04565205126998009,-0.23387516182709295,-0.2336977616115478,-0.23816454857616381,-0.17550763558928126,-0.19514504813496977,-0.5771066132957484,-0.15423115612225505,-0.2232817676956049,-0.23745990916922072,-0.2000868979506296,-0.21534359918791005,-0.17680955955305142,-0.1418704786103529,-0.17867360367341664,-0.03888181339119414,-0.13688922388511118,-0.12833275238771177,-0.23739480240709374,0.48132707003429975,0.40173201032241646,-0.5771066132957484,0.42625063551776404,0.429504204506268,-0.2771349201297338,1.0,0.028701446942269213,-0.08569433372737985,-0.22606893337318593,-0.4319889715564052,0.5424128332970328,-0.09132366729887478,0.12318140354772751,0.05088577837650727,0.53666780412487,0.45815411536027384,0.5936893709111764,0.4813402649001224,0.6056516686208824,0.6047430455010667,0.43447290990025,-0.2698942196013019,0.9668134239996193,0.048351786909924206,0.6525191774374636,0.6496153211147458,-0.11975384997171917,-0.306760466290539,-0.24282176475318662,-0.2386382642680375,-0.47241204786275615,0.5738786739278957,0.004132086490860933,0.302516850775961,0.02370018916887564,0.17808329887623978,0.16592509851342213,0.46750431274904697,0.4728755281376136,0.23033545884147402,0.2680901026528584,0.2785476381588934,0.1759086745023398,0.31955815944230226,0.1999713544717026,-0.23811840480600321,0.6528294887975228,0.044658378098637964,0.31771181212292654,-0.06250423566768037,-0.19304903390446532,-0.15411432400121294,-0.33569425660092417,0.309274159644491,-0.12275741261743889,0.1170763186319924,0.06511648483247265,0.013338236259031204,0.20910100937893733,-0.18260414032688335,0.11896186917273159,0.2087158716377823,-0.24273421743045356,-0.023610054514486646,,-0.20809154956794873,0.0507775511671985,-0.03631821615662838
