FIPS,POPUNI,PRED0_PE,PRED12_PE,PRED3_PE,3/31/21,BEDS,dem_pct,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,AREA_SQMI
12021,383327,23.31,50.32,26.37,498,1051.0,37.350470122896,84.31021161,70.69247107,65.70367913,60.79403725,84.12943703,76.30881597,95.2,16.25643165,88.48207723,70.5989006,85.22131138,39616.0,76.68006223,82.22645115,65.86678592,79.0081974,76.97170418,69.95003548,68.13153923,1996.313931
12023,67063,26.13,47.61,26.26,162,346.0,26.977785848314262,86.30633575,67.48323376,69.16570319,64.69411384,86.13342846,83.09627897,95.2,13.18359375,86.92900902,67.63610041,86.756389,21875.0,76.79132162,81.20918513,72.3538804,75.8862614,81.56547842,72.47339654,69.68627074,797.5500476
12027,35211,19.97,46.11,33.92,87,49.0,33.644047713089506,87.7395387,64.76330857,66.62082811,46.52288742,87.39988684,61.06494971,94.8,14.13333333,88.52152989,68.95026809,83.60553271,16710.0,73.86705168,74.41217634,76.95936931,72.31989573,78.04717143,69.03045154,68.1259905,636.692837
12029,15127,24.0,47.29,28.71,22,0.0,16.713603526386677,84.81702196,65.3072864,69.04194475,62.63557432,84.76869682,82.63551327,94.5,9.142857143,83.04104481,66.8234304,84.30791257,18490.0,79.56692879,80.06103783,73.2645754,75.36605969,78.29716991,67.25731242,72.09232311,705.1044736
12031,948277,35.88,43.8,20.32,1304,3859.0,51.24710847774036,86.48826978,64.31623932,65.0,64.53292542,85.08852914,84.25951358,95.0,13.49650723,87.7620962,68.15705128,86.5990505,27235.0,75.56065297,80.51513513,82.97619048,59.16666667,77.5,70.9375,61.66666667,762.9351512
12033,309608,32.94,44.38,22.68,664,1818.0,41.63184091282605,85.29265989,66.07126125,67.06926813,62.99999477,83.00171932,79.30024326,95.1,11.21730382,87.70873232,68.88024459,86.29020108,24532.0,76.94423679,80.09541471,68.26340084,72.78280312,74.67723346,68.97865008,72.07902197,656.9697353
12035,114779,27.5,46.9,25.61,96,99.0,39.26738803056501,85.78937135,72.22222222,83.33333333,66.29144565,84.09606209,84.16705919,94.5,19.03153153,86.87949864,52.71604939,84.95468278,25314.0,78.62960731,79.81326233,77.02020202,58.33333333,87.5,57.49999999,79.66666667,485.1447916
12037,10429,26.35,42.62,31.03,17,25.0,30.953423857497448,86.4187835,69.47277959,69.14860777,61.6701259,82.45393866,82.42199408,95.7,10.83032491,83.35077866,67.84722539,87.23950142,21515.0,77.5128181,81.13809463,70.57428947,79.92697548,81.01196645,71.58767819,70.15041454,545.1406517
12039,43265,23.03,41.85,35.12,90,1253.0,67.97828465617373,87.64703119,58.70682405,66.82399014,64.96142044,86.07680661,79.68005273,93.7,11.23809524,85.91774254,68.62840244,79.18988073,18187.0,77.42326519,78.98385764,75.56840631,67.91097129,75.92125584,64.55387682,70.9503686,516.2934457
12041,17577,20.87,44.89,34.24,38,0.0,17.552916881775943,85.71279728,65.66992896,68.0317483,64.08336445,86.40056528,80.66880749,94.9,11.84210526,87.80363949,67.43264238,84.34893205,21620.0,77.33172525,79.04276436,75.88222059,71.43460758,74.87102812,69.59182961,67.32197162,349.6947165
12043,12345,14.99,47.28,37.73,19,0.0,26.670518005006738,82.64471765,65.12812488,70.17095407,42.96696162,80.95695699,82.53892623,93.8,8.333333333,85.63930326,66.58520467,57.19711081,17798.0,76.60496431,78.835822,72.07776495,74.40359309,78.59105379,72.71299304,68.17331036,806.6171535
12045,13362,23.55,46.34,30.11,42,19.0,24.317040303809872,83.01798474,65.97868064,66.90604138,59.78677091,81.6297305,80.33910172,95.5,14.15929204,88.82065417,67.37083358,85.28162234,20050.0,75.14570009,83.93760653,71.232696,71.04472444,77.89551962,70.70034058,68.0246774,553.420848
12047,11800,22.48,39.95,37.57,23,0.0,33.67066895368782,80.52427965,63.63212716,71.47461052,47.00712371,77.71506925,80.47789415,94.4,10.96774194,83.90289577,67.17016936,81.06716206,15970.0,83.35052972,79.69614765,74.1834242,76.81994747,75.88409251,67.11255987,70.09867596,513.7819032
12049,25691,19.8,49.39,30.81,38,25.0,27.083087802003536,85.98212485,68.89486556,72.5440901,59.9542547,81.88098442,82.20991245,93.3,17.53846154,84.68455132,68.57960076,82.05918662,17179.0,79.33234431,77.78084977,73.66970932,78.59445121,79.19698295,68.95888147,66.7741192,637.5817338
12051,41832,19.78,45.92,34.29,77,25.0,38.09119010819165,83.89644258,64.36608108,69.96958833,49.96592578,80.06224278,74.70759842,90.9,12.9330254,88.05534601,71.17522986,66.91466706,18027.0,76.98848501,78.03891948,75.87412142,76.76048816,79.61097595,70.82419835,69.13276408,1156.2284944
12053,192899,29.57,45.6,24.82,443,620.0,34.44575016984631,85.23544314,67.04938968,66.44114347,64.00673107,85.20223299,75.18367884,93.9,15.90243902,85.94205471,69.00540837,85.97861258,22435.0,77.04389928,80.71686044,68.79241976,73.50146328,78.37278944,71.66530667,71.05507131,472.7761496
12055,105776,21.01,46.29,32.7,321,323.0,32.466935020126506,85.59159107,64.31661918,66.66027529,63.46493122,83.58764605,78.8582349,93.4,12.94642857,86.65255324,68.82049229,86.86413228,21916.0,76.7958956,79.4953387,74.2407716,70.14972755,78.29960607,70.03084582,71.11643747,1017.2895384
12057,1458048,34.72,44.55,20.73,1614,5717.0,52.85585685536252,85.60860882,71.68300654,74.90384615,51.14087302,84.40109556,82.0,95.5,14.65961945,88.19866154,70.16318567,83.86706949,28727.0,76.60654933,80.82821579,70.42759324,63.84615385,76.14197531,68.7037037,63.94263886,1021.8478501
12059,18092,23.61,41.84,34.55,47,20.0,10.189677988531098,81.83805663,64.85886264,69.15040107,64.81435621,83.44497132,80.19582488,94.6,10.48034934,87.46191102,64.92928848,63.60697601,17854.0,79.22079709,77.94249882,71.70113778,77.24731013,79.44782408,69.81132866,67.84956077,478.8564066
12061,159270,26.9,45.47,27.63,282,612.0,38.82072955561938,86.30938544,69.44444445,50.0,64.94449931,83.69983774,80.61536664,93.8,12.77013752,87.2544062,62.96296296,80.62688822,32208.0,78.80374486,81.50456142,81.81818181,45.0,85.0,100.0,83.2,502.7834962
12063,40622,26.53,43.47,29.99,154,87.0,30.17975824077791,83.89084097,65.42361392,65.59783691,59.57512692,81.2923628,78.44011639,94.7,10.5409154,86.40449395,68.39814498,83.03105254,17222.0,79.64886015,79.56159304,71.56147122,74.94347215,74.51310333,69.14535722,72.44624795,918.1761109
12065,13114,26.37,39.87,33.76,24,0.0,46.11288604898828,89.2652751,63.32938934,70.09111097,46.01018202,89.12979171,81.8621671,94.7,11.98156682,88.31973403,68.14925649,84.99426603,21311.0,72.17284027,78.4904826,76.18729423,77.34703549,77.50732209,69.09296989,69.99372,598.0770003
12067,7219,23.02,49.58,27.4,25,0.0,13.942044833242209,81.78217458,64.96335811,67.74602487,59.85611962,84.00293433,78.17233133,95.9,18.47826087,83.03125734,65.95491452,83.71207702,19341.0,81.07011993,76.63336851,73.67654515,68.41858159,78.78616983,66.4749904,73.11074211,543.3726103
12069,364949,30.99,45.63,23.39,606,807.0,39.5170220619552,86.43687021,67.60196181,66.66468449,61.30932056,84.3399819,79.3448352,95.1,14.63535229,87.67119031,67.7714824,86.68968458,24760.0,76.39096262,80.68665363,69.72766161,71.3387692,77.59914845,71.30774442,68.9286405,950.6974886
12071,765912,27.61,48.04,24.35,915,2180.0,40.03437429391799,85.74770414,64.13043478,67.62152778,44.52380952,82.05981292,78.125,95.4,15.64131245,90.08388675,70.83250003,84.48083924,28949.0,74.94613726,78.81971134,63.75350729,70.17271055,71.875,70.0,74.87301587,782.0161715
12073,281240,36.31,43.91,19.79,305,1208.0,63.53503673379202,86.44335912,66.86913135,67.10880027,64.21362593,83.46878665,79.84098763,95.4,12.42644514,87.57409744,69.56991953,84.43302747,27190.0,76.79130363,81.21261426,70.90145514,74.50778879,76.49420318,71.1931996,68.51068235,666.8313661
12075,41380,23.12,47.58,29.3,43,40.0,26.809246057463813,85.67948916,62.96329958,69.08415885,62.57562854,84.85324065,79.77780913,94.8,11.558669,86.68536859,68.31205232,80.61056093,20555.0,78.09507553,79.69858178,76.03157649,64.35741815,77.78942682,69.36639798,72.11457532,1118.2328757
12077,6358,32.07,39.75,28.18,16,0.0,19.488907610221847,86.65775721,66.32248857,69.91629884,46.18107704,81.98125061,81.37622166,94.7,14.1025641,85.77053661,67.85848871,85.252362,17218.0,78.33396822,77.53524091,71.86681433,77.73566351,77.46472394,67.92997174,67.17881993,835.562988
12079,16705,20.18,48.24,31.58,44,50.0,39.946695095948826,88.71556283,63.64813633,66.72582006,47.45751346,83.9375795,59.52260777,94.7,7.903780069,89.64431782,70.73756987,79.04700565,16486.0,73.75705971,76.46838475,76.54556372,70.16874583,75.70540556,69.49493755,67.97781998,696.5285814
12081,401548,28.29,46.67,25.04,635,806.0,41.559195789046726,85.7340763,69.52119684,68.03451596,59.29123309,83.70788733,79.9406087,95.4,15.33704391,88.02036276,68.51460855,86.28053618,29140.0,76.46781178,80.46031479,70.3872169,70.59615476,78.17461646,72.59275077,68.17967095,743.1328657
12083,358082,27.67,46.22,26.11,919,863.0,36.6275883665401,85.40767853,68.3009331,69.38929452,65.72864276,84.47650131,79.79812777,94.2,13.67363674,86.01450704,67.37196743,84.11820839,22390.0,77.88361364,80.66324483,70.28389261,75.82280162,79.62195925,71.23896886,70.56617737,1588.4063735
12085,158362,30.08,45.52,24.4,302,478.0,37.36908210603083,85.3415724,66.66666667,55.0,63.36936565,82.627939,78.42787307,95.1,13.41006424,89.38826903,58.02469136,90.12084592,35892.0,75.85728933,80.80328767,71.875,35.0,75.0,85.0,64.66666667,543.7849085
12087,73755,26.22,48.32,25.46,48,127.0,45.55789210685211,83.92398673,73.03749408,65.45448138,60.76270182,84.03767871,79.97364664,96.8,13.33739342,86.89797994,67.63861498,85.52682246,36771.0,76.04658559,81.84807526,68.68082229,72.29916792,76.02855046,70.91186458,71.01736472,983.0264936
12089,88426,31.99,44.63,23.39,122,54.0,26.46443692506504,86.59526777,67.4800075,63.65754078,62.87893478,83.61767976,79.30600207,95.4,15.54054054,87.56894052,69.69977497,84.24039572,31141.0,77.38833552,80.21307071,69.88665942,73.40323556,75.73071758,67.88714198,70.81226393,648.6801841
12091,208789,37.5,43.79,18.71,351,673.0,29.42950684437112,84.23298754,70.02363494,68.27216818,61.37494895,83.75453329,77.82123435,96.0,12.14319139,86.11500625,68.25432476,84.40616349,29603.0,76.40569155,79.84990625,66.62400491,75.79757772,75.58040946,69.19879228,69.68237084,930.2328505
12093,39467,23.36,49.97,26.67,85,100.0,27.516610254481638,82.04563347,67.23892273,68.01916902,48.25974779,83.19022154,78.17400089,94.6,11.53212521,85.70357697,66.17158444,85.03715765,17173.0,77.98745628,80.28060174,72.01455545,76.76726745,76.39029485,71.97569661,70.57757264,768.8558285
12095,1371554,34.72,45.2,20.08,1186,4894.0,61.01516366158328,86.1214507,65.0877193,67.3076923,64.2425995,83.33026866,80.81829284,95.6,14.71514211,88.4197435,67.73015873,80.57024169,26210.0,75.29289238,81.82579982,81.15773115,73.33333334,76.92307693,61.34615384,59.12820513,902.5389205
12097,373936,29.72,46.4,23.89,485,955.0,56.42499246097103,87.04390221,68.77335337,68.12991586,64.8788786,84.59275956,81.5447106,95.0,15.87191089,87.92783507,68.15757548,84.69571765,19482.0,75.22173506,81.49503418,73.00035191,75.66662476,78.6537254,73.17877114,67.41195253,1327.7105394
12099,1484379,28.51,46.26,25.23,2649,4903.0,56.078059077187326,85.36949239,67.01542391,72.51671123,43.80952381,83.08110876,86.11111112,95.2,14.97864746,89.22652703,68.60429487,87.46223565,34846.0,75.63066749,81.69676108,64.89924753,100.0,80.46311328,73.70915032,66.97619048,1965.6213973
12101,550758,32.7,44.8,22.5,692,1314.0,39.43206278769414,85.56177648,56.71296297,56.81818183,61.86939052,84.52029146,70.0,94.8,14.45515196,87.52236827,70.49603175,75.0755287,25225.0,77.56443896,80.65058173,71.25953411,60.0,76.47306397,74.09932661,80.8952381,746.668206
12103,968898,32.41,43.72,23.87,1554,4229.0,49.56987038046148,85.18173147,68.46603689,78.07518797,67.17687075,83.50936165,91.66666667,95.6,13.22607514,87.14674937,70.43525321,87.61329305,31035.0,77.29749077,81.71783556,77.37083564,50.0,81.5651397,72.14181286,67.19318182,273.7488856
12105,714460,28.77,46.98,24.25,1254,1793.0,42.25679958981053,86.63309332,65.55230389,71.73859756,62.02144843,84.80012191,83.32602329,94.4,11.89955074,87.48931083,69.19646641,84.61035362,21669.0,77.00823152,79.40288584,73.45687726,72.04116612,78.60308176,69.71575197,68.55473374,1797.1597441
12107,73686,26.79,44.19,29.03,135,99.0,28.94179748714706,84.44398073,65.50473674,67.82782989,63.04821473,83.49959527,75.15450234,93.7,13.79310345,84.12746476,66.08680238,62.94475703,18561.0,78.91663177,79.03285344,64.88653865,54.88255103,71.91904152,72.66385863,68.38643915,727.8667788
12109,262951,39.18,43.25,17.57,202,335.0,36.15064940947334,86.15648129,72.22222222,70.0,57.21707381,83.70898821,79.31973829,96.3,16.62134602,89.12904264,68.57142857,95.64954683,38362.0,76.29352623,81.24919655,63.20346321,100.0,75.0,70.0,58.66666667,600.7135477
12111,326689,32.07,45.05,22.88,587,1047.0,48.86884398468946,85.17439701,66.66666667,64.58333333,63.47627203,83.19273817,79.53351869,94.3,14.7628989,87.10443524,73.53021978,91.04984894,24104.0,77.62640397,79.67520145,79.60352656,60.71428571,75.0,60.625,67.86666667,571.6841468
12113,178869,36.56,44.51,18.93,278,385.0,25.8229836899596,85.50103891,63.52583082,68.36662641,63.37051175,84.99630813,81.64196617,95.5,15.1142355,86.83286739,70.20204432,82.26728087,28219.0,77.01764454,78.99230453,76.03738998,71.45358584,75.51758069,70.58062105,69.14267321,1012.3789908
12115,431171,25.66,49.53,24.81,787,1618.0,44.39064954264067,85.46642066,70.16224157,68.39707123,58.59710453,84.73274726,80.07621642,95.4,15.66139767,88.43267548,68.320843,86.61238349,35210.0,76.6498981,81.41482727,67.93235869,78.80124302,76.07819635,73.01456999,68.28881021,556.8682991
12117,470885,37.85,43.8,18.35,466,915.0,50.81302839177194,85.86138229,73.61111112,70.0,59.88245929,83.27410987,80.75288943,95.7,14.69603715,87.53495004,67.19753086,90.63444109,30097.0,75.8214064,81.64894705,79.45075758,85.0,85.0,62.5,65.66666667,309.4007157
12119,124500,11.44,55.0,33.56,257,339.0,31.72514461804617,86.40030882,66.82992245,66.55983995,47.20798484,87.83140968,78.47032114,93.0,14.7826087,85.49822419,68.92591241,82.45141297,31591.0,76.5272174,79.73566987,75.10536803,67.98002946,76.68555684,68.39848632,68.7261272,557.1124557
12121,42303,26.87,46.01,27.12,135,15.0,21.29933038894429,86.26663824,65.18915718,65.59932536,63.30122409,85.83974403,78.42634274,95.1,12.23021583,83.73039652,68.35604449,63.26990769,19322.0,78.69907445,79.41808456,69.21374935,58.2454211,73.75374236,69.63835489,68.47103452,688.5519592
12123,19252,27.91,50.48,21.61,45,96.0,22.70168855534709,82.0714306,66.85283893,69.6835015,46.08654675,80.20302079,82.30616567,94.5,10.25641026,83.14149871,70.57590543,82.13452032,16081.0,80.32469019,77.22945801,71.810513,77.83105799,75.79119525,67.14002972,66.43733259,1043.3173499
12125,10427,28.47,45.29,26.24,70,217.0,16.861489191353083,89.46947346,63.27065485,64.1965231,46.53832319,88.34696438,61.68338825,95.6,15.68627451,89.30176874,72.12866098,83.22782698,12943.0,73.65236841,76.43712823,77.21359001,76.84981725,75.62325218,67.76383204,67.43199099,243.5558042
12127,543420,29.11,46.75,24.14,717,1970.0,42.47183994223244,86.3847669,66.14583333,75.0,59.58067932,84.86103226,80.2757353,94.9,12.95733305,87.62288208,59.77867204,85.41941623,24834.0,77.18857549,80.61240627,68.33197487,82.0,83.76067244,73.07422969,63.29824562,1101.2426321
12129,30512,38.35,40.08,21.57,55,0.0,29.075201043251468,86.38745339,72.44891597,69.3993131,70.20542513,84.34452169,81.18950229,95.9,17.86941581,84.5797373,65.98341481,84.35668068,22129.0,78.12826927,80.62878036,70.49739245,76.91520978,81.46741996,71.78389708,71.06900773,606.4180128
12131,72312,27.42,49.94,22.64,83,108.0,23.65079728214866,84.07089087,72.01006641,70.16067966,62.89547917,82.51452228,81.90304199,95.7,18.79106439,86.32096555,67.26047392,84.88672015,28475.0,77.41628498,80.30473961,68.70549023,76.09455363,78.79806719,70.59128622,73.1718572,1037.7417771
12133,22923,27.64,46.48,25.88,50,59.0,19.039506773748684,82.50624026,63.07033334,68.08195795,59.48500804,84.83854008,76.87685873,94.8,12.38095238,85.16765181,66.40139764,61.10793008,18239.0,80.67630826,78.7491711,66.97721218,75.48717842,74.71255585,66.25729844,68.88770812,584.6762505
13001,18086,24.02,40.73,35.25,68,49.0,5.332094473084762,91.30369355,63.70403514,69.57903702,59.35753321,88.20011365,78.40457666,93.6,9.943181818,87.93669294,68.20207424,85.11862138,19607.0,77.64919104,75.07001882,76.21156609,69.97430209,79.05925523,66.85772011,69.97545443,508.2736589
13003,8153,25.51,40.75,33.74,17,0.0,6.537242472266244,85.41132881,65.44726598,65.4158738,59.79925224,82.5290531,79.47569983,94.8,8.641975309,84.86050528,69.42946602,82.75103947,19002.0,77.15437607,77.36607544,75.43130631,67.56708912,75.51259436,63.83572006,69.90917244,342.7183407
13005,10955,24.12,49.62,26.26,36,25.0,3.347257926306769,87.51798874,60.93953205,70.14737546,62.15205897,86.93054726,79.44211595,94.7,14.60674157,82.3459524,68.82693546,84.26701472,18299.0,81.35628063,77.00469383,74.72486158,79.48991829,77.36555429,65.55374796,68.60823211,284.0846126
13007,3038,18.73,36.31,44.96,9,0.0,10.482315112540192,89.36704836,61.12067027,68.08259084,56.37044652,86.14412001,80.34075409,92.3,27.77777778,88.66804384,67.33323784,80.36185878,23001.0,73.7447323,78.39758076,75.98855865,73.91760505,75.04748561,70.05086921,72.17205898,341.9571757
13009,39694,28.29,42.88,28.83,123,140.0,12.51986192537395,87.51303965,63.69998595,66.35481418,49.46468733,85.0173928,62.86149825,93.2,13.42894394,87.45078615,66.87306127,85.49015634,19147.0,76.55173653,78.84825199,75.67250629,66.24921667,76.47353232,66.70245167,71.01392508,258.6989748
13011,19234,32.37,42.29,25.34,34,0.0,2.6474264288149074,87.40746221,63.45213525,66.8930998,60.81267108,84.20287654,78.80762005,95.1,13.96648045,87.83045215,66.70234351,85.53972049,18890.0,79.49777027,79.34732358,72.71943859,69.85885907,75.63830133,65.71282577,72.50544252,232.0559441
13013,83145,38.47,42.27,19.27,127,56.0,6.891300334906781,85.39870792,64.95352025,67.42634582,57.6194581,82.20040264,81.26635203,95.3,15.66433566,87.4432277,68.30905965,86.22862656,21978.0,77.8073947,78.38401232,71.81883329,70.42444777,77.0610916,69.09963366,70.8135601,161.0363032
13015,107085,36.08,41.87,22.05,214,119.0,5.990052905859274,85.99652814,63.83684803,64.82294104,60.95714005,83.93350993,78.50554075,94.9,14.21428571,88.30185811,69.13414129,85.00808884,23376.0,77.59133588,79.16748688,71.48417586,63.09374171,75.42641136,69.28189692,70.17096535,459.5210992
13017,16607,24.54,39.02,36.44,76,75.0,9.115853658536585,89.44779813,64.64885008,65.23838823,51.24268397,85.22632271,60.77255205,91.9,6.285714286,86.99506441,67.34988745,80.099511,15311.0,76.55646551,77.80365289,77.1103577,72.72247461,77.16587659,67.27157898,68.63560996,250.1220447
13019,19305,26.99,43.06,29.95,41,63.0,4.097249128244866,88.16443042,60.99812693,63.86444485,62.87461437,85.89332656,80.47006537,93.8,12.64822134,88.25709491,70.77917238,81.26296061,17007.0,75.74728484,77.54423671,78.3362294,68.8601496,76.84446238,66.73783612,72.51406737,453.3763642
13021,147863,30.53,43.05,26.43,420,1196.0,15.34843648484506,87.11322869,62.32492997,59.375,66.10208103,84.69298105,80.69556821,94.0,11.47108231,87.97892288,62.91062802,86.34818731,22175.0,76.24141228,80.5875416,88.42592592,60.0,75.0,70.0,66.77655679,249.3983297
13023,11593,26.03,45.36,28.6,50,25.0,5.743953732912723,88.78893713,68.15094111,68.70239708,49.97711343,82.27868989,61.59173991,92.8,9.89010989,84.05798979,66.4428064,81.272462,19511.0,79.28211569,78.65329771,72.49450246,66.41872592,77.3953773,70.33944703,68.08883416,215.869927
13025,19086,34.39,46.95,18.67,34,0.0,2.256003098373354,86.93412826,64.97176039,70.32985111,49.50748429,84.03293309,79.99579381,93.3,15.68627451,88.08629484,69.55367564,85.14316008,17320.0,79.28563731,77.3179146,74.63766308,74.99733988,78.52389508,69.55813283,67.70325164,443.0125406
13027,15412,23.36,49.44,27.2,47,25.0,9.82394366197183,86.60660628,64.08174568,63.38095187,64.57439089,85.64931519,81.37346856,94.8,12.90322581,88.90858553,66.45599894,63.35881066,19665.0,75.57851226,79.10678673,74.05536693,59.25799286,79.00902379,76.00979535,67.94276988,493.0942658
13029,39627,41.67,41.05,17.28,36,0.0,7.894798500468604,86.22264736,65.05152979,68.82256613,62.52962062,85.95115609,82.32487623,95.1,14.48863636,88.39817986,70.45005221,82.40957708,29056.0,75.42773207,78.65594432,75.51301335,70.56457693,76.40930463,68.31579278,66.04940771,437.5503197
13031,73388,33.07,45.45,21.48,109,150.0,9.343006249168994,88.2364501,52.63384177,54.37496351,48.18651436,85.41826437,63.29324641,94.3,11.27272727,88.98829831,71.66165178,84.84952178,19544.0,75.58448278,78.81716538,85.54352687,48.83856333,56.79298749,42.907476,54.65606209,675.9458451
13033,22257,27.84,46.95,25.21,57,40.0,12.188786971171846,90.61916176,56.72573095,62.42403701,58.15564565,86.76461641,78.45661133,92.4,11.14864865,88.59797704,67.61321156,81.51717367,18667.0,73.41958739,78.19658964,77.34203488,69.88690405,76.37392172,71.01122566,68.04737014,827.0345423
13035,22164,28.02,44.45,27.53,78,25.0,6.953529861524084,86.96116706,61.55950519,64.61581496,48.06927653,85.81298719,59.44256808,94.4,9.771986971,87.22258059,70.39622461,83.36020512,19529.0,78.12126278,77.3638664,75.45955118,64.29972741,73.10298479,65.16606114,68.51020165,183.6898725
13037,4548,18.43,49.41,32.17,14,25.0,14.357338195077483,92.72242663,65.47529319,66.84767296,45.35362338,90.43715985,80.82695476,94.2,14.44444444,82.77764659,66.88749476,85.90391653,16778.0,71.7392872,78.65626488,75.6996272,69.83538726,76.91040664,69.61984942,68.9352616,280.3839913
13039,54527,35.15,42.98,21.87,32,40.0,8.408265788584938,85.85282753,67.19344337,65.84334399,61.81490383,83.77804624,81.14080184,94.3,15.5,87.84950875,69.41051636,85.36317253,24368.0,77.8512313,79.60793209,73.64997888,68.66139497,77.81972578,69.20101262,71.07489196,630.3011883
13043,10794,21.97,39.33,38.71,64,25.0,7.159783344617468,85.63934837,65.76244718,69.93752304,62.30170271,84.63922999,79.26696078,95.1,10.27027027,87.01307923,69.07352276,83.51512126,17750.0,79.48436285,77.55337176,72.2538737,72.03613809,75.53336514,67.14812942,68.89758908,243.0591978
13045,116302,36.39,42.89,20.72,227,326.0,7.452179021184419,86.49886761,71.43115942,70.83333333,61.90825492,83.92640103,78.33333334,94.0,13.82460414,87.29599298,67.27777777,85.88056714,22002.0,77.76611545,80.98247395,70.81289699,92.0,88.73502178,72.08333333,70.41666667,499.0275164
13047,67385,37.56,40.91,21.53,66,179.0,5.317092627251251,86.72803138,68.85122699,69.14084881,62.19187387,85.04356515,81.70503416,95.2,12.85081241,87.3163292,70.9301061,84.39567226,23834.0,79.24879922,77.89537954,74.14299295,72.12336479,77.7849377,71.08345408,65.41918403,162.1623941
13049,10961,22.87,39.12,38.01,30,0.0,6.039202803328953,88.52383187,61.12320933,66.36581025,66.22031318,86.24687824,78.79249686,94.2,10.3030303,89.59225808,68.85620852,77.63472458,18693.0,78.06551377,74.32557431,75.55375601,70.09092211,72.66246051,68.65795073,68.5299904,780.0865225
13051,278031,33.75,42.65,23.6,417,1126.0,14.66309398890721,85.69849879,64.66435185,57.60869565,65.40823143,83.89317256,76.52173913,94.8,12.84634761,87.85829012,59.90196079,84.63636429,27204.0,75.96406287,83.73336112,72.55774131,85.45454546,70.42611173,78.09916801,61.41666667,433.1230066
13053,10907,25.9,58.0,16.1,14,57.0,10.540455120101138,83.22864924,55.27351798,72.49912792,24.10678633,87.57430647,85.07949734,91.6,5.357142857,88.33139997,65.10677206,55.29054924,19708.0,73.58118191,78.67668855,79.30595346,82.41860206,78.39247665,75.54300486,65.29552656,248.7370436
13055,23699,27.21,43.91,28.87,67,0.0,4.611940298507463,86.4973,66.29254656,64.85330597,58.62995747,84.7598694,81.36902701,93.8,10.59602649,88.17859087,65.77739884,80.1677152,17381.0,78.56801943,77.79236704,75.56518976,72.6808385,79.15655193,71.83458319,71.40622085,313.3265591
13057,257554,44.74,39.88,15.39,298,158.0,7.38693640820272,85.52895142,69.41466434,68.96215505,63.58901571,83.42468365,81.24596643,95.8,18.81443299,88.71346274,68.8161989,86.36040488,32002.0,76.37593063,80.295075,68.64376008,78.45889199,77.28011139,69.05804538,68.84050168,421.0827875
13059,118625,35.15,41.59,23.27,135,605.0,17.555958155572437,85.94687518,67.80887737,67.59089462,63.05325278,82.33742761,80.11970676,94.4,11.54989384,87.90673545,66.64014753,85.65165583,20195.0,76.24891931,81.44177253,70.66126744,74.4006405,76.41961264,70.64701563,69.20540309,119.2184153
13061,2834,17.64,39.1,43.26,3,0.0,13.772663877266387,93.0849539,66.61521106,67.04983098,61.0211328,92.34650869,80.48758143,89.5,7.317073171,85.71164865,66.15462513,82.7588391,13533.0,70.86723082,79.48377595,73.01391636,76.65289067,76.97035863,65.06242324,72.15118295,195.4038604
13063,288053,29.03,48.07,22.9,429,416.0,21.24635049490849,89.17480347,68.75,65.84746626,66.74847542,87.04110991,79.26028625,93.4,11.91853156,88.28660432,68.51851852,84.92253153,18728.0,72.89255723,81.22246711,79.94566881,76.65984772,78.32954719,87.77777778,69.24187102,141.6724613
13065,6618,29.72,39.5,30.78,26,25.0,6.5206005586592175,89.19185918,57.25212763,68.69316957,60.87860217,87.12802204,80.190424,93.8,12.5984252,88.70556226,69.90383318,63.45433831,16912.0,76.07435278,76.62571372,79.8988966,56.74793046,76.70209183,71.8649217,70.30097525,814.9953657
13067,752942,43.36,40.78,15.86,988,1208.0,14.085603409304476,85.69555605,78.76683501,72.99242424,57.14285714,83.56878987,76.25,95.4,13.71933645,88.47019034,68.3082026,94.22205438,34891.0,75.67497499,81.07611882,70.55203091,74.0,86.61896745,78.88888889,64.68333334,339.7560777
13069,40163,24.96,44.95,30.09,165,88.0,7.412580517943999,85.83302057,62.5434848,68.06813562,64.81805868,83.05961032,80.22803835,94.1,11.57894737,85.28350375,68.12935498,63.18080259,18060.0,79.90706089,78.25877004,75.11098924,64.69696936,76.850362,67.37130675,67.05622115,592.2973368
13071,45165,28.19,41.98,29.82,113,99.0,6.508425045078655,90.87193106,60.89585162,68.45028681,45.8118761,85.81198071,79.92394617,94.7,11.57232704,86.53698231,67.04772269,80.00243424,17477.0,77.05645471,76.3115776,77.44754326,69.60589253,77.24501738,66.90923195,70.77942621,547.023219
13073,156379,46.24,38.95,14.81,195,0.0,9.070601521488229,86.23853195,66.13137026,66.62573425,65.63053178,84.97709359,81.51854293,95.3,12.17827997,87.04015877,67.49557291,83.81614013,31004.0,76.46455637,79.90567054,73.80161317,76.18402333,78.3607871,70.86488865,69.47835004,290.0758117
13075,17270,22.98,48.79,28.23,40,120.0,7.3169864960909745,89.31933994,60.57425892,65.6080996,66.95605728,88.0419498,79.89807959,94.6,12.41830065,90.0873287,68.91788456,77.55705175,17564.0,74.60234918,76.75867965,77.85516111,77.02413912,76.50357358,68.20566907,68.75281682,228.2780449
